SabioReactionID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,ECNumber
793,793,OCC1OC(O)C(O)C(O)C1(O).Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).OC1OC(COP(O)(O)=O)C(O)C(O)C1(O),,,2.0,4.323818387262321,1.5,20.0,12.0,,,687.0591335659998,4.0,,,389.51,-5.659430000000002,,,2.0,3.444949223351976,1.0,25.0,13.0,,,935.0091759899996,6.0,,,505.68,-4.001460000000002,0
793,793,OCC1OC(O)C(O)C(O)C1(O).Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).OC1OC(COP(O)(O)=O)C(O)C(O)C1(O),,,2.0,4.323818387262321,1.5,20.0,12.0,,,687.0591335659998,4.0,,,389.51,-5.659430000000002,,,2.0,3.444949223351976,1.0,25.0,13.0,,,935.0091759899996,6.0,,,505.68,-4.001460000000002,0
794,794,OCC1OC(O)C(O)C(O)C1(O).NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCC(O)C1OC(=O)C(O)C1(O).[H],,,2.0,5.24254789530006,1.8333333333333333,13.0,10.0,,,438.0774566660001,2.0,,,264.13,-6.1176,,,3.0,4.376400333499192,1.4803921568627452,22.0,13.0,,,800.116397292,4.0,,,430.15,-5.658519999999998,0
795,795,OCC1OC(O)C(O)C(O)C1(O).O=O>>OCC1OC(O)C(=O)C(O)C1(O).OO,,,4.0,4.218688745299689,2.0,21.0,13.0,,,783.0915016059998,4.0,,,397.27,-6.855099999999999,,,1.0,4.726350672562153,1.5,12.0,7.0,,,426.270301568,3.0,,,203.61,-2.7352299999999983,0
796,796,OC1OC(COP(O)(O)=O)C(O)C(O)C1(O).[H]O[H]>>OCC1OC(O)C(O)C(O)C1(O).OP(O)(O)=O,,,1.0,1.696297416547441,0.5,13.0,7.0,,,525.9903257339998,3.0,,,304.5799999999999,-2.2711300000000003,,,1.0,6.1064754826617165,1.0,7.0,8.0,,,278.04028331,1.0,,,188.14,-4.15,0
796,796,OC1OC(COP(O)(O)=O)C(O)C(O)C1(O).[H]O[H]>>OCC1OC(O)C(O)C(O)C1(O).OP(O)(O)=O,,,1.0,1.696297416547441,0.5,13.0,7.0,,,525.9903257339998,3.0,,,304.5799999999999,-2.2711300000000003,,,1.0,6.1064754826617165,1.0,7.0,8.0,,,278.04028331,1.0,,,188.14,-4.15,0
796,796,OC1OC(COP(O)(O)=O)C(O)C(O)C1(O).[H]O[H]>>OCC1OC(O)C(O)C(O)C1(O).OP(O)(O)=O,,,1.0,1.696297416547441,0.5,13.0,7.0,,,525.9903257339998,3.0,,,304.5799999999999,-2.2711300000000003,,,1.0,6.1064754826617165,1.0,7.0,8.0,,,278.04028331,1.0,,,188.14,-4.15,0
797,797,OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O).[H]O[H]>>OCC1OC(O)C(O)C(O)C1(O).OP(O)(O)=O,,,1.0,2.747846398413265,1.0,7.0,6.0,,,278.04028331,1.0,,,188.41,-3.9291,,,1.0,6.1064754826617165,1.0,7.0,8.0,,,278.04028331,1.0,,,188.14,-4.15,0
799,799,OCC2OC(OC1C(O)C(O)C(O)OC1(CO))C(O)C(O)C2(O).[H]O[H]>>OCC1OC(O)C(O)C(O)C1(O),,,1.0,1.504533286024158,0.6666666666666666,17.0,9.0,,,705.159443124,3.0,,,331.53,-3.416029999999993,,,1.0,2.634408987061597,1.0,6.0,5.0,,,180.063388104,1.0,,,110.38,-3.2214000000000005,0
800,800,OCC1OC(O)C(O)C(O)C1(O)>>OCC1OC(O)(CO)C(O)C1(O),,,1.0,2.634408987061597,1.0,6.0,5.0,,,180.063388104,1.0,,,110.38,-3.2214000000000005,,,0.0,4.401427842947245,0.8571428571428571,8.0,7.0,,,290.04028331,0.0,,,184.98,-3.8992999999999993,0
800,800,OCC1OC(O)C(O)C(O)C1(O)>>OCC1OC(O)(CO)C(O)C1(O),,,1.0,2.634408987061597,1.0,6.0,5.0,,,180.063388104,1.0,,,110.38,-3.2214000000000005,,,0.0,4.401427842947245,0.8571428571428571,8.0,7.0,,,290.04028331,0.0,,,184.98,-3.8992999999999993,0
802,802,[Fe+2].C=Cc2c(C)c1cc5nc(cc4nc(cc3nc(cc2(n1))C(C)=C3(C=C))c(C)c4(CCC(=O)O))C(CCC(O)=O)=C5(C)>>C=Cc1c(C)c2cc5c(C)c(CCC(O)=O)c6cc8c(CCC(O)=O)c(C)c7cc4c(C=C)c(C)c3cc1n2[fe](n34)(n56)n78.[H],,,2.0,4.045518963503898,1.0454545454545454,23.0,13.0,,,838.0907851059999,5.0,,,441.72,-4.537969999999997,,,1.0,2.0820436420217714,0.5555555555555556,11.0,8.0,,,354.081474134,2.0,,,226.53,-4.177239999999998,1
808,808,CC(N)=O.[H]O[H]>>CC(O)=O.[H]N([H])[H],,,0.0,3.559599938256416,0.7142857142857143,4.0,4.0,,,208.105921612,0.0,,,158.14,-1.844199999999999,,,4.0,3.6406788846645295,1.3,20.0,15.0,,,878.2451498900898,6.0,,,429.81,-6.569359999999987,0
810,810,CC(=O)CC(=O)C(O)=O.[H]O[H]>>CC(O)=O.CC(=O)C(O)=O,,,0.0,3.2956043695759325,0.6666666666666666,3.0,2.0,,,163.084457896,0.0,,,111.89,-1.0571999999999997,,,2.0,5.059466264716454,0.6333333333333333,10.0,7.0,,,544.1786518320899,4.0,,,248.12,-1.6307599999999955,0
816,816,[H]O[H].NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)>>NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O).OP(O)(O)=O,,,0.0,3.2659863237109046,0.0,2.0,0.0,,,62.000393924,0.0,,,65.64,-1.4082,,,1.0,5.195027892402864,0.5,15.0,11.0,,,620.9675552879997,3.0,,,376.86,-3.1734400000000007,0
816,816,[H]O[H].NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)>>NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O).OP(O)(O)=O,,,0.0,3.2659863237109046,0.0,2.0,0.0,,,62.000393924,0.0,,,65.64,-1.4082,,,1.0,5.195027892402864,0.5,15.0,11.0,,,620.9675552879997,3.0,,,376.86,-3.1734400000000007,0
816,816,[H]O[H].NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)>>NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O).OP(O)(O)=O,,,0.0,3.2659863237109046,0.0,2.0,0.0,,,62.000393924,0.0,,,65.64,-1.4082,,,1.0,5.195027892402864,0.5,15.0,11.0,,,620.9675552879997,3.0,,,376.86,-3.1734400000000007,0
816,816,[H]O[H].NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)>>NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O).OP(O)(O)=O,,,0.0,3.2659863237109046,0.0,2.0,0.0,,,62.000393924,0.0,,,65.64,-1.4082,,,1.0,5.195027892402864,0.5,15.0,11.0,,,620.9675552879997,3.0,,,376.86,-3.1734400000000007,0
816,816,[H]O[H].NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)>>NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O).OP(O)(O)=O,,,0.0,3.2659863237109046,0.0,2.0,0.0,,,62.000393924,0.0,,,65.64,-1.4082,,,1.0,5.195027892402864,0.5,15.0,11.0,,,620.9675552879997,3.0,,,376.86,-3.1734400000000007,0
816,816,[H]O[H].NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)>>NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O).OP(O)(O)=O,,,0.0,3.2659863237109046,0.0,2.0,0.0,,,62.000393924,0.0,,,65.64,-1.4082,,,1.0,5.195027892402864,0.5,15.0,11.0,,,620.9675552879997,3.0,,,376.86,-3.1734400000000007,0
816,816,[H]O[H].NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)>>NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O).OP(O)(O)=O,,,0.0,3.2659863237109046,0.0,2.0,0.0,,,62.000393924,0.0,,,65.64,-1.4082,,,1.0,5.195027892402864,0.5,15.0,11.0,,,620.9675552879997,3.0,,,376.86,-3.1734400000000007,0
816,816,[H]O[H].NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)>>NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O).OP(O)(O)=O,,,0.0,3.2659863237109046,0.0,2.0,0.0,,,62.000393924,0.0,,,65.64,-1.4082,,,1.0,5.195027892402864,0.5,15.0,11.0,,,620.9675552879997,3.0,,,376.86,-3.1734400000000007,0
816,816,[H]O[H].NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)>>NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O).OP(O)(O)=O,,,0.0,3.2659863237109046,0.0,2.0,0.0,,,62.000393924,0.0,,,65.64,-1.4082,,,1.0,5.195027892402864,0.5,15.0,11.0,,,620.9675552879997,3.0,,,376.86,-3.1734400000000007,0
816,816,[H]O[H].NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)>>NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O).OP(O)(O)=O,,,0.0,3.2659863237109046,0.0,2.0,0.0,,,62.000393924,0.0,,,65.64,-1.4082,,,1.0,5.195027892402864,0.5,15.0,11.0,,,620.9675552879997,3.0,,,376.86,-3.1734400000000007,0
816,816,[H]O[H].NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)>>NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O).OP(O)(O)=O,,,0.0,3.2659863237109046,0.0,2.0,0.0,,,62.000393924,0.0,,,65.64,-1.4082,,,1.0,5.195027892402864,0.5,15.0,11.0,,,620.9675552879997,3.0,,,376.86,-3.1734400000000007,0
816,816,[H]O[H].NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)>>NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O).OP(O)(O)=O,,,0.0,3.2659863237109046,0.0,2.0,0.0,,,62.000393924,0.0,,,65.64,-1.4082,,,1.0,5.195027892402864,0.5,15.0,11.0,,,620.9675552879997,3.0,,,376.86,-3.1734400000000007,0
820,820,OC(=O)C(O)C(O)C(O)=O>>OC(=O)CC(=O)C(O)=O.[H]O[H],,,0.0,4.091651860786664,0.6666666666666666,6.0,5.0,,,258.014068562,0.0,,,161.59,-2.1387000000000005,,,1.0,2.6111759608930187,1.0,6.0,5.0,,,248.029718626,1.0,,,168.18,-3.2900000000000005,1
821,821,NC(C(O)=O)C(O)C(O)=O>>[H]N([H])[H].OC(=O)CC(=O)C(O)=O,,,1.0,2.312191533568197,0.8333333333333334,2.0,2.0,,,129.078978592,1.0,,,49.33,0.2131000000000001,,,3.0,4.760092035884298,2.0,18.0,14.0,,,652.1016959879998,3.0,,,372.74,-7.743899999999993,1
822,822,[H]O[H].NC(=O)CC(=O)C(O)=O>>[H]N([H])[H].OC(=O)CC(=O)C(O)=O,,,0.0,2.447472887876344,1.0,2.0,2.0,,,120.126263132,0.0,,,83.53999999999999,-0.7505999999999999,,,3.0,4.760092035884298,2.0,18.0,14.0,,,652.1016959879998,3.0,,,372.74,-7.743899999999993,0
823,823,OC(=O)CC(O)(CC(=O)C(O)=O)C(O)=O>>CC(=O)C(O)=O.OC(=O)CC(=O)C(O)=O,,,1.0,1.5260743506410417,0.6086956521739131,20.0,10.0,,,839.0999528220001,3.0,,,400.93,-3.059729999999991,,,1.0,6.178879415936223,1.3333333333333333,8.0,6.0,,,318.03519793,1.0,,,191.05,-2.8053000000000003,1
825,825,OC(=O)CCC(=O)C(O)=O.NC(CC(O)=O)C(O)=O>>NC(CCC(O)=O)C(O)=O.OC(=O)CC(=O)C(O)=O,,,2.0,5.079977262874756,1.0292397660818713,13.0,6.0,,,656.2458593819999,3.0,,,255.98,0.8992800000000054,,,1.0,6.101905621283832,1.6,9.0,8.0,,,376.088296122,1.0,,,243.09,-3.8015,0
825,825,OC(=O)CCC(=O)C(O)=O.NC(CC(O)=O)C(O)=O>>NC(CCC(O)=O)C(O)=O.OC(=O)CC(=O)C(O)=O,,,2.0,5.079977262874756,1.0292397660818713,13.0,6.0,,,656.2458593819999,3.0,,,255.98,0.8992800000000054,,,1.0,6.101905621283832,1.6,9.0,8.0,,,376.088296122,1.0,,,243.09,-3.8015,0
825,825,OC(=O)CCC(=O)C(O)=O.NC(CC(O)=O)C(O)=O>>NC(CCC(O)=O)C(O)=O.OC(=O)CC(=O)C(O)=O,,,2.0,5.079977262874756,1.0292397660818713,13.0,6.0,,,656.2458593819999,3.0,,,255.98,0.8992800000000054,,,1.0,6.101905621283832,1.6,9.0,8.0,,,376.088296122,1.0,,,243.09,-3.8015,0
825,825,OC(=O)CCC(=O)C(O)=O.NC(CC(O)=O)C(O)=O>>NC(CCC(O)=O)C(O)=O.OC(=O)CC(=O)C(O)=O,,,2.0,5.079977262874756,1.0292397660818713,13.0,6.0,,,656.2458593819999,3.0,,,255.98,0.8992800000000054,,,1.0,6.101905621283832,1.6,9.0,8.0,,,376.088296122,1.0,,,243.09,-3.8015,0
825,825,OC(=O)CCC(=O)C(O)=O.NC(CC(O)=O)C(O)=O>>NC(CCC(O)=O)C(O)=O.OC(=O)CC(=O)C(O)=O,,,2.0,5.079977262874756,1.0292397660818713,13.0,6.0,,,656.2458593819999,3.0,,,255.98,0.8992800000000054,,,1.0,6.101905621283832,1.6,9.0,8.0,,,376.088296122,1.0,,,243.09,-3.8015,0
825,825,OC(=O)CCC(=O)C(O)=O.NC(CC(O)=O)C(O)=O>>NC(CCC(O)=O)C(O)=O.OC(=O)CC(=O)C(O)=O,,,2.0,5.079977262874756,1.0292397660818713,13.0,6.0,,,656.2458593819999,3.0,,,255.98,0.8992800000000054,,,1.0,6.101905621283832,1.6,9.0,8.0,,,376.088296122,1.0,,,243.09,-3.8015,0
827,827,[H]O[H].O=O.NC(CC(O)=O)C(O)=O>>[H]N([H])[H].OC(=O)CC(=O)C(O)=O.OO,,,4.0,3.7468435083020273,1.5555555555555556,24.0,14.0,,,959.1014282559996,5.0,,,521.77,-7.601019999999997,,,4.0,6.7955271817540535,2.5,27.0,18.0,,,919.1984498839998,6.0,,,512.28,-10.532929999999991,0
827,827,[H]O[H].O=O.NC(CC(O)=O)C(O)=O>>[H]N([H])[H].OC(=O)CC(=O)C(O)=O.OO,,,4.0,3.7468435083020273,1.5555555555555556,24.0,14.0,,,959.1014282559996,5.0,,,521.77,-7.601019999999997,,,4.0,6.7955271817540535,2.5,27.0,18.0,,,919.1984498839998,6.0,,,512.28,-10.532929999999991,0
827,827,[H]O[H].O=O.NC(CC(O)=O)C(O)=O>>[H]N([H])[H].OC(=O)CC(=O)C(O)=O.OO,,,4.0,3.7468435083020273,1.5555555555555556,24.0,14.0,,,959.1014282559996,5.0,,,521.77,-7.601019999999997,,,4.0,6.7955271817540535,2.5,27.0,18.0,,,919.1984498839998,6.0,,,512.28,-10.532929999999991,0
828,828,NC(CC(O)=O)C(O)=O.[H]O[H].O=O>>[H]N([H])[H].OC(=O)CC(=O)C(O)=O.OO,,,4.0,3.7468435083020273,1.5555555555555556,24.0,14.0,,,959.1014282559996,5.0,,,521.77,-7.601019999999997,,,4.0,6.7955271817540535,2.5,27.0,18.0,,,919.1984498839998,6.0,,,512.28,-10.532929999999991,0
828,828,NC(CC(O)=O)C(O)=O.[H]O[H].O=O>>[H]N([H])[H].OC(=O)CC(=O)C(O)=O.OO,,,4.0,3.7468435083020273,1.5555555555555556,24.0,14.0,,,959.1014282559996,5.0,,,521.77,-7.601019999999997,,,4.0,6.7955271817540535,2.5,27.0,18.0,,,919.1984498839998,6.0,,,512.28,-10.532929999999991,0
833,833,NCC(O)=O.[H]O[H].O=O>>[H]N([H])[H].O=CC(O)=O.OO,,,3.0,4.896114964827168,1.6666666666666663,18.0,13.0,,,795.1503538739998,3.0,,,443.61,-5.796829999999998,,,3.0,7.031730143948707,2.0,23.0,15.0,,,765.1953399299999,5.0,,,433.13000000000005,-9.00432999999999,0
833,833,NCC(O)=O.[H]O[H].O=O>>[H]N([H])[H].O=CC(O)=O.OO,,,3.0,4.896114964827168,1.6666666666666663,18.0,13.0,,,795.1503538739998,3.0,,,443.61,-5.796829999999998,,,3.0,7.031730143948707,2.0,23.0,15.0,,,765.1953399299999,5.0,,,433.13000000000005,-9.00432999999999,0
834,834,NCC(O)=O.C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23>>NC(CCSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O.CNCC(O)=O,,,3.0,4.596874284857446,1.4166666666666663,19.0,10.0,,,783.235384936,5.0,,,374.51,-2.7652599999999965,,,1.0,5.635551586298371,1.0,14.0,8.0,,,561.16095316809,3.0,,,294.53,-4.255529999999997,0
836,836,CC(N)C(O)=O.O=CC(O)=O>>NCC(O)=O.CC(=O)C(O)=O,,,0.0,5.144214185006811,1.0,4.0,3.0,,,136.037173356,0.0,,,94.83,-1.7591,,,0.0,6.87953866163228,1.0,5.0,6.0,,,262.127719676,0.0,,,179.59,-1.6784299999999988,0
836,836,CC(N)C(O)=O.O=CC(O)=O>>NCC(O)=O.CC(=O)C(O)=O,,,0.0,5.144214185006811,1.0,4.0,3.0,,,136.037173356,0.0,,,94.83,-1.7591,,,0.0,6.87953866163228,1.0,5.0,6.0,,,262.127719676,0.0,,,179.59,-1.6784299999999988,0
836,836,CC(N)C(O)=O.O=CC(O)=O>>NCC(O)=O.CC(=O)C(O)=O,,,0.0,5.144214185006811,1.0,4.0,3.0,,,136.037173356,0.0,,,94.83,-1.7591,,,0.0,6.87953866163228,1.0,5.0,6.0,,,262.127719676,0.0,,,179.59,-1.6784299999999988,0
837,837,NCC(O)=O.CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23>>CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CC(=O)C(N)C(O)=O,,,0.0,6.5694213678225655,1.3333333333333333,5.0,7.0,,,264.14336974,0.0,,,182.75,-1.886629999999999,,,0.0,5.664550175090138,1.5,6.0,5.0,,,259.045703038,0.0,,,167.38,-1.5771000000000002,0
838,838,NCC(O)=O.CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23>>CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CC(=O)C(N)C(O)=O,,,0.0,6.5694213678225655,1.3333333333333333,5.0,7.0,,,264.14336974,0.0,,,182.75,-1.886629999999999,,,0.0,5.664550175090138,1.5,6.0,5.0,,,259.045703038,0.0,,,167.38,-1.5771000000000002,0
839,839,NCC(O)=O.OC(=O)CCC(=O)C(O)=O>>NC(CCC(O)=O)C(O)=O.O=CC(O)=O,,,1.0,6.229248719399897,1.1403508771929824,7.0,5.0,,,492.29478499999993,1.0,,,177.82,2.7034700000000047,,,0.0,6.338108583478485,1.1,5.0,5.0,,,222.085186168,0.0,,,163.94,-2.2729,0
839,839,NCC(O)=O.OC(=O)CCC(=O)C(O)=O>>NC(CCC(O)=O)C(O)=O.O=CC(O)=O,,,1.0,6.229248719399897,1.1403508771929824,7.0,5.0,,,492.29478499999993,1.0,,,177.82,2.7034700000000047,,,0.0,6.338108583478485,1.1,5.0,5.0,,,222.085186168,0.0,,,163.94,-2.2729,0
857,857,CC(N)C(O)=O.[H]O[H].c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N>>[H]N([H])[H].CC(=O)C(O)=O.[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,2.0,3.454463352642667,0.976190476190476,19.0,9.0,,,742.1480923080901,5.0,,,387.06,-5.526739999999995,,,5.0,6.863814319189108,1.8571428571428568,32.0,18.0,,,1176.2311829339997,7.0,,,608.05,-9.001529999999988,0
857,857,CC(N)C(O)=O.[H]O[H].c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N>>[H]N([H])[H].CC(=O)C(O)=O.[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,2.0,3.454463352642667,0.976190476190476,19.0,9.0,,,742.1480923080901,5.0,,,387.06,-5.526739999999995,,,5.0,6.863814319189108,1.8571428571428568,32.0,18.0,,,1176.2311829339997,7.0,,,608.05,-9.001529999999988,0
858,858,NC(CC(O)=O)C(O)=O>>O=C=O.CC(N)C(O)=O,,,1.0,2.162563750063935,0.5555555555555556,9.0,6.0,,,338.06275006999994,2.0,,,203.38,-3.142619999999998,,,1.0,4.205757896271429,1.375,5.0,2.0,,,265.080635468,1.0,,,80.39,1.3633999999999995,1
862,862,CC(N)C(O)=O>>CC(N)C(O)=O,,,0.0,2.2968352619191386,0.5,2.0,1.0,,,60.021129368,0.0,,,37.3,-0.8224,,,0.0,2.2968352619191386,0.5,2.0,1.0,,,60.021129368,0.0,,,37.3,-0.8224,0
862,862,CC(N)C(O)=O>>CC(N)C(O)=O,,,0.0,2.2968352619191386,0.5,2.0,1.0,,,60.021129368,0.0,,,37.3,-0.8224,,,0.0,2.2968352619191386,0.5,2.0,1.0,,,60.021129368,0.0,,,37.3,-0.8224,0
863,863,OC(=O)CCC(O)=O.c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].OC(=O)C=CC(O)=O,,,2.0,5.523587134882108,1.226190476190476,27.0,12.0,,,1044.10736202409,5.0,,,513.6099999999999,-4.549039999999994,,,4.0,3.2072441515737538,1.0238095238095235,26.0,12.0,,,934.213366384,8.0,,,451.11,-5.180359999999997,0
865,865,OC(=O)CCC(O)=O.Cc5cc6N=C1C(=O)NC(=O)N=C1N(CC(O)C(O)C(O)COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)c6(cc5(C))>>Cc5cc6NC=1C(=O)NC(=O)NC=1N(CC(O)C(O)C(O)COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)c6(cc5(C)).OC(=O)C=CC(O)=O,,,0.0,7.786608150807215,0.75,13.0,7.0,,,536.008070376,1.0,,,298.37,-0.16293,,,3.0,3.458324898063001,1.125,25.0,12.0,,,855.1473577800001,7.0,,,441.82,-5.099269999999997,0
866,866,CC(O)(C(O)=O)C(CC(O)=O)C(O)=O>>CC(=O)C(O)=O.OC(=O)CCC(O)=O,,,0.0,3.6043318631730097,0.6,4.0,4.0,,,178.04121318,0.0,,,92.42000000000002,-1.5557,,,0.0,7.933662499201784,1.0833333333333333,12.0,5.0,,,468.0070077559999,0.0,,,249.72,-1.0094,1
866,866,CC(O)(C(O)=O)C(CC(O)=O)C(O)=O>>CC(=O)C(O)=O.OC(=O)CCC(O)=O,,,0.0,3.6043318631730097,0.6,4.0,4.0,,,178.04121318,0.0,,,92.42000000000002,-1.5557,,,0.0,7.933662499201784,1.0833333333333333,12.0,5.0,,,468.0070077559999,0.0,,,249.72,-1.0094,1
867,867,CC(=O)CC(O)=O.CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(O)=O>>CC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23.OC(=O)CCC(O)=O,,,2.0,6.053058754277714,1.0367647058823528,15.0,11.0,,,706.1669574299999,3.0,,,337.81000000000006,-2.04694,,,0.0,8.601059606977127,1.5833333333333337,16.0,10.0,,,576.0492664919999,0.0,,,333.8,-4.1625,0
869,869,CC(=O)NC3C(O)C(O)C(CO)OC3(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O)).[H]O[H]>>O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O).CC(=O)NC1C(O)OC(CO)C(O)C1(O),,,0.0,4.716969543862937,0.5714285714285714,8.0,6.0,,,425.110414936,0.0,,,244.69,-2.835999999999996,,,1.0,5.767691247367244,2.0,8.0,7.0,,,364.13670911409,1.0,,,177.14,-3.4178999999999995,0
